ID DGE,Nombre Playa o ZBM,Municipio,Isla,Provincia,Clasificación,Grado de Protección,Afluencia maxima anual,Riesgo,Playa o ZBM,ID MAPAMA,Nombre MAPAMA,ID Pilotaje Litoral,Nombre Pilotaje Litoral,Bandera azul,Acceso PMR,Ducha adaptada,Aseo adaptado,Baño asistido,Sombra PMR,Aparcamientos,Aseo,Lavapies,Duchas,Alquiler de sombrillas,Alquiler de hamacas,Alquiler nautico,Area Infantil,Area Deportiva,Nombre Servicio Socorrismo,Longitud (m),Anchura (m),Composición,Color,Condiciones de baño,Condiciones de entorno,Condiciones de acceso,Carga poblacional,Latitud (º),Longitud (º),PSS Registrado DGSE,PSS Nº Registro,PSS Fecha Registro,Fecha de última actualización
105024102,Playa Blanca Sector 2 - Casa Rita,Puerto del Rosario,Fuerteventura,Las Palmas,Peligrosa,Moderado,Media,Medio,Playa,3003,Blanca,20148,PLAYA BLANCA,Si,Si,Si,Si,No,Si,Si,Si,Si,No,Si,Si,No,No,Si,Pro-activa Acuaticos SL,302,45,Arena,Dorada,Oleaje moderado / Ventosa,Semiurbana,A pie fácil / Coche,entre 20.000 y 100.000,"28°28'38.44684448""N","13°52'02.21542079""W",Si,105024100,30/10/2020,7/12/2023
105024103,Playa Blanca Sector 3 - Parador,Puerto del Rosario,Fuerteventura,Las Palmas,Peligrosa,Moderado,Media,Medio,Playa,3003,Blanca,20148,PLAYA BLANCA,Si,Si,Si,Si,No,Si,Si,Si,Si,Si,Si,No,No,Si,No,Pro-activa Acuaticos SL,242,45,Arena,Dorada,Oleaje moderado / Ventosa,Semiurbana,A pie fácil / Coche,entre 20.000 y 100.000,"28°28'30.60904153""N","13°51'59.05310616""W",Si,105024100,30/10/2020,7/12/2023
105024200,Playa del Matorral,Puerto del Rosario,Fuerteventura,Las Palmas,Peligrosa,Bajo,Baja,Bajo,Playa,3004,Puerto Escondido,20151,PLAYA LOS MATORRALES,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,200,15,Callaos / Roca,Oscura,Oleaje moderado,Aislada,A pie fácil / Coche,entre 20.000 y 100.000,"28°26'24.74439343""N","13°51'40.44849906""W",Si,105024200,30/10/2020,7/12/2023
105024300,Playa de Las Caletillas,Puerto del Rosario,Fuerteventura,Las Palmas,Peligrosa,Bajo,Baja,Medio,Playa,3005,Carrión,20150,PLAYA DE LAS CALETILLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,305,15,Callaos / Grava / Arena,Oscura,Oleaje moderado,Aislada,A pie fácil / Coche,entre 20.000 y 100.000,"28°25'29.58920356""N","13°51'29.46262320""W",Si,105024300,30/10/2020,7/12/2023
105024400,Playa de los Molinos,Puerto del Rosario,Fuerteventura,Las Palmas,Peligrosa,Moderado,Media,Medio,Playa,3006,El Puertito,20081,PLAYA DE LOS MOLINOS,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,,200,30,Callaos / Arena,Dorada,Oleaje fuerte / Ventosa,Semiurbana,Coche,entre 20.000 y 100.000,"28°32'36.99120038""N","14°03'48.79465957""W",Si,0026-105024400,30/10/2019,7/12/2023
105024500,Playa de Jarugo,Puerto del Rosario,Fuerteventura,Las Palmas,Peligrosa,Bajo,Baja,Medio,Playa,3007,Janubio,20082,PLAYA DE JARUGO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,230,40,Grava / Arena,Dorada,Oleaje fuerte / Ventosa,Aislada,Coche,entre 20.000 y 100.000,"28°34'14.94331515""N","14°02'54.06895998""W",Si,105024500,30/10/2020,7/12/2023
105024600,Playa de Los Pozos,Puerto del Rosario,Fuerteventura,Las Palmas,Libre,Moderado,Media,Bajo,Playa,203531,Playa Chica,20145,PLAYA CHICA,Si,Si,Si,Si,No,Si,No,Si,Si,Si,No,No,No,No,Si,Pro-activa Acuaticos SL,117,26,Arena,Blanca,Aguas tranquilas,Urbana,A pie fácil,entre 20.000 y 100.000,"28°29'36.87270698""N","13°51'44.76737388""W",Si,105024600,30/10/2020,7/12/2023
105024700,Playa de Puerto Lajas,Puerto del Rosario,Fuerteventura,Las Palmas,Libre,Bajo,Baja,Bajo,Playa,203532,Puerto Lajas,20144,PLAYA PUERTO LAJAS,Si,Si,Si,Si,No,Si,No,Si,Si,Si,No,No,No,No,No,Pro-activa Acuaticos SL,700,31,Arena,Oscura,Oleaje moderado / Ventosa,Urbana,A pie fácil,entre 20.000 y 100.000,"28°32'08.73655800""N","13°50'15.99753827""W",Si,0027-105024700,30/10/2019,7/12/2023
106027100,Las Playitas,Tuineje,Fuerteventura,Las Palmas,Libre,Bajo,Baja,Bajo,Playa,3012,Las Playitas,20157,CALA DE LAS PLAYAS,No,Si,null,null,null,null,No,No,No,Si,Si,Si,Si,No,Si,,700,30,Callaos / Arena,Oscura,Aguas tranquilas / Ventosa,Semiurbana,A pie fácil / Coche,< 5.000,"28°13'40.99625425""N","13°59'16.71633458""W",No,,,7/12/2023
106027200,Gran Tarajal,Tuineje,Fuerteventura,Las Palmas,Libre,Moderado,Media,Medio,Playa,3013,Gran Tarajal,20158,PLAYA GRAN TARAJAL,No,Si,null,null,null,null,Si,Si,Si,Si,No,No,No,Si,Si,,560,55,Arena,Dorada,Aguas tranquilas / Ventosa,Urbana,A pie fácil / Coche,< 5.000,"28°12'41.52759787""N","14°01'06.36729537""W",No,,,7/12/2023
106027300,Giniginamar,Tuineje,Fuerteventura,Las Palmas,Libre,Bajo,Baja,Bajo,Playa,3014,Giniginamar,20159,PLAYA DE GINIGINAMAR,No,No,null,null,null,null,Si,No,No,Si,No,No,No,No,No,,550,48,Callaos / Grava / Arena,Oscura,Aguas tranquilas / Ventosa,Semiurbana,A pie fácil / Coche,< 5.000,"28°12'04.54313021""N","14°04'31.63928921""W",No,,,7/12/2023
106027400,Tarajalejo,Tuineje,Fuerteventura,Las Palmas,Libre,Bajo,Baja,Bajo,Playa,3002,Tarajalejo,20190,PLAYA TARAJALEJO,No,Si,null,null,null,null,No,No,No,Si,No,No,Si,No,Si,,1370,45,Callaos / Grava / Arena,Oscura,Aguas tranquilas / Ventosa,Semiurbana,A pie fácil / Coche,< 5.000,"28°11'27.38798936""N","14°07'28.10842434""W",No,,,7/12/2023
207031100,Barlovento,Arrecife,Lanzarote,Las Palmas,Libre,Bajo,Baja,Bajo,Playa,3055,Barlovento / Ensenada de los Mármoles,10020,PLAYA BARLOVENTO,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,,220,10,Callaos / Grava / Arena,Blanca,Aguas tranquilas / Ventosa,Semiurbana,A pie fácil / Coche,entre 20.000 y 100.000,"28°58'37.69786927""N","13°31'23.92328720""W",No,,,7/12/2023
207031200,La Arena,Arrecife,Lanzarote,Las Palmas,Libre,Bajo,Baja,Bajo,Playa,203505,La Arena,10019,PLAYA LA ARENA,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,,115,10,Grava / Arena,Dorada,Aguas tranquilas,Semiurbana,A pie fácil,entre 20.000 y 100.000,"28°58'24.32477045""N","13°31'52.77960579""W",No,,,7/12/2023
207031300,El Castillo,Arrecife,Lanzarote,Las Palmas,Libre,Bajo,Baja,Bajo,Playa,3015,El Castillo,10017,PLAYA EL CASTILLO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,30,10,Arena,Blanca,Oleaje moderado,Urbana,A pie fácil / Coche,entre 20.000 y 100.000,"28°57'22.21650490""N","13°32'56.03938417""W",No,,,7/12/2023
207031400,El Reducto,Arrecife,Lanzarote,Las Palmas,Libre,Moderado,Media,Medio,Playa,3016,El Reducto,10016,PLAYA EL REDUCTO,Si,Si,Si,Si,Si,No,Si,Si,Si,Si,Si,Si,Si,No,Si,Emerlan,685,45,Arena / Roca,Blanca,Aguas tranquilas,Urbana,A pie fácil / Coche,entre 20.000 y 100.000,"28°57'29.07532036""N","13°33'23.38130664""W",Si,0097-207031400,8/3/2021,7/12/2023
207031500,El Cable,Arrecife,Lanzarote,Las Palmas,Libre,Bajo,Baja,Bajo,Playa,3017,El Cable,10015,PLAYA DEL CABLE,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,315,18,Arena,Dorada,Oleaje moderado / Ventosa,Semiurbana,A pie fácil / Coche,entre 20.000 y 100.000,"28°57'17.82433394""N","13°34'31.74931534""W",No,,,7/12/2023
207031600,La Concha,Arrecife,Lanzarote,Las Palmas,Libre,Bajo,Baja,Bajo,Playa,3018,La Concha / Playa de Arencibia / Playa de la Charca,10014,PLAYA DEL BUFADERO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,250,80,Arena,Dorada,Aguas tranquilas,Urbana,A pie fácil / Coche,entre 20.000 y 100.000,"28°57'14.72009972""N","13°34'54.55514928""W",No,,,7/12/2023
207031700,Las Caletas,Arrecife,Lanzarote,Las Palmas,Libre,Bajo,Baja,Bajo,Playa,3054,Ensenada de las Caletas,10021,PLAYA ENSENADA DE LAS CALETAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,400,7,Callaos / Roca / Arena,Blanca,Aguas tranquilas / Ventosa,Semiurbana,A pie fácil / Coche,entre 20.000 y 100.000,"28°58'51.52677053""N","13°30'57.10084852""W",No,,,7/12/2023
208033100,El Embarcadero,Haría,Lanzarote,Las Palmas,Libre,Bajo,Baja,,Playa,3019,El Embarcadero,10092,PLAYA EL CHARCO DE CATALINA CABRERA,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,180,10,Arena,Dorada,Oleaje moderado / Ventosa,Aislada,A pie difícil / Barco,entre 5.000 y 20.000,"29°12'10.78605572""N","13°30'12.50881182""W",No,,,7/12/2023
208033200,Bajo Risco,Haría,Lanzarote,Las Palmas,Libre,Bajo,Baja,,Playa,3020,El Risco,10091,PLAYA DEL RISCO,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,845,20,Arena,Dorada,Oleaje moderado / Ventosa,Aislada,A pie difícil / Barco,entre 5.000 y 20.000,"29°12'46.62377858""N","13°29'48.67820801""W",No,,,7/12/2023
208033300,Playa de Atrás,Haría,Lanzarote,Las Palmas,Peligrosa,Bajo,Baja,,Playa,3021,La Cantería,10086,PLAYA DE LA CANTERÍA,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,300,10,Callaos / Arena,Dorada,Oleaje fuerte / Ventosa,Aislada,A pie fácil / Coche,entre 5.000 y 20.000,"29°13'27.22641684""N","13°27'40.63470606""W",No,,,7/12/2023
208033400,Caletón Blanco,Haría,Lanzarote,Las Palmas,Libre,Alto,Alta,,Playa,3022,Caletón Blanco,10085,PLAYA CALETÓN BLANCO,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,250,40,Roca / Arena,Blanca,Aguas tranquilas,Aislada,A pie fácil / Coche,entre 5.000 y 20.000,"29°12'59.37123802""N","13°26'33.50320369""W",No,,,7/12/2023
208033600,El Banquito,Haría,Lanzarote,Las Palmas,Libre,Bajo,Baja,,Playa,3024,El Banquito,10083,PLAYA EL BARRANQUITO,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,75,40,Callaos / Roca / Arena,Blanca,Oleaje moderado / Ventosa,Aislada,A pie difícil,entre 5.000 y 20.000,"29°12'34.63176618""N","13°26'01.03640707""W",No,,,7/12/2023
208033700,Caleta del Mojón,Haría,Lanzarote,Las Palmas,Libre,Bajo,Baja,,Playa,3025,Caleta del Mojón,10082,PLAYA CALETA DE MOJÓN BLANCO,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,200,40,Roca / Grava / Arena,Blanca,Oleaje moderado / Ventosa,Aislada,A pie difícil,entre 5.000 y 20.000,"29°12'26.64040161""N","13°25'44.81909252""W",No,,,7/12/2023
208033800,Playa de Punta del Palo,Haría,Lanzarote,Las Palmas,Libre,Moderado,Media,,ZBM,203506,Playa de Punta del Palo,10081,PLAYA LA CALETA DEL RISCO DE LOS SABLES,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,300,30,Roca / Arena,Blanca,Oleaje moderado / Ventosa,Aislada,A pie fácil,entre 5.000 y 20.000,"29°12'17.56177760""N","13°25'25.40947165""W",No,,,7/12/2023
208033900,Playa de Punta Prieta,Haría,Lanzarote,Las Palmas,Libre,Bajo,Baja,,Playa,203507,Playa de Punta Prieta,10080,PLAYA CALETA DE GONZÁLEZ,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,160,15,Callaos / Roca,Oscura,Oleaje moderado / Ventosa,Aislada,A pie difícil,entre 5.000 y 20.000,"29°12'07.36954348""N","13°25'17.32186104""W",No,,,7/12/2023
208034000,Punta Prieta,Haría,Lanzarote,Las Palmas,Libre,Bajo,Baja,,Playa,203508,Punta Prieta,10079,PLAYA PUNTA PRIETA - LAS COCINITAS,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,90,30,Callaos / Arena,Blanca,Oleaje moderado / Ventosa,Aislada,A pie fácil,entre 5.000 y 20.000,"29°11'59.93363126""N","13°25'16.87887100""W",No,,,7/12/2023
208034100,La Caleta,Haría,Lanzarote,Las Palmas,Peligrosa,Bajo,Baja,,Playa,3026,La Caleta,10078,PLAYA LA CALETA,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,45,15,Callaos / Roca / Arena,Blanca,Oleaje fuerte,Aislada,A pie fácil,entre 5.000 y 20.000,"29°11'47.83275658""N","13°25'14.26850600""W",No,,,7/12/2023
208034200,La Escama,Haría,Lanzarote,Las Palmas,Libre,Bajo,Baja,,Playa,3027,Caleta de las Escamas,10073,PLAYA CALETA DE LAS AJULAGAS,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,40,10,Callaos / Roca / Grava,,Oleaje moderado / Ventosa,Aislada,A pie fácil,entre 5.000 y 20.000,"29°10'22.31727119""N","13°25'34.78451338""W",No,,,7/12/2023
208034300,Caleta del Guincho,Haría,Lanzarote,Las Palmas,Libre,Bajo,Baja,,Playa,3028,Caleta del Guincho,10072,PLAYA CALETA DEL GUINCHO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,70,6,Callaos / Roca / Grava,,Oleaje moderado / Ventosa,Aislada,A pie difícil,entre 5.000 y 20.000,"29°10'06.82652480""N","13°25'40.17732072""W",No,,,7/12/2023
208034400,Punta Escamas,Haría,Lanzarote,Las Palmas,Peligrosa,Bajo,Baja,,Playa,203509,Punta Escamas,10070,PLAYA PUNTA ESCAMAS,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,190,8,Callaos / Roca / Arena,Blanca,Oleaje fuerte,Aislada,A pie difícil,entre 5.000 y 20.000,"29°09'57.94832747""N","13°25'28.30969308""W",No,,,7/12/2023
208034500,Los Bonacibles,Haría,Lanzarote,Las Palmas,Peligrosa,Bajo,Baja,,Playa,203510,Los Bonacibles,10069,PLAYA LOS BONACIBLES,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,280,20,Callaos / Roca / Arena,Blanca,Oleaje moderado,Aislada,A pie difícil,entre 5.000 y 20.000,"29°09'34.03332181""N","13°25'40.31207282""W",No,,,7/12/2023
208034600,Bajo jameos,Haría,Lanzarote,Las Palmas,Peligrosa,Bajo,Baja,,Playa,203511,Punta Usaje,10068,PLAYA PUNTA USAJE,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,200,20,Callaos / Roca / Arena,Blanca,Oleaje moderado,Aislada,A pie fácil,entre 5.000 y 20.000,"29°09'16.62731738""N","13°25'44.88577084""W",No,,,7/12/2023
208034700,Baja Piquiento,Haría,Lanzarote,Las Palmas,Libre,Bajo,Baja,,Playa,203512,Baja Piquiento,10067,PLAYA CALETA DE SANTA MARÍA,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,100,25,Callaos / Roca / Arena,Blanca,Oleaje moderado,Aislada,A pie fácil,entre 5.000 y 20.000,"29°09'13.32901477""N","13°26'05.79533924""W",No,,,7/12/2023
208034800,Caleta de José María,Haría,Lanzarote,Las Palmas,Libre,Bajo,Baja,,Playa,3029,Caleta de José María,10066,PLAYA LOS CALETONES,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,180,10,Callaos / Roca / Grava / Arena,Blanca,Oleaje moderado / Ventosa,Aislada,A pie fácil,entre 5.000 y 20.000,"29°09'06.71234090""N","13°26'18.15355976""W",No,,,7/12/2023
208034900,Punta Burro,Haría,Lanzarote,Las Palmas,Libre,Bajo,Baja,,Playa,3030,Los Caletones,10065,LOS CALETONES DEL BURRO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,125,3,Callaos / Arena,Blanca,Oleaje moderado / Ventosa,Aislada,A pie fácil,entre 5.000 y 20.000,"29°08'58.27834046""N","13°26'31.03441599""W",No,,,7/12/2023
208035000,Las Sebas,Haría,Lanzarote,Las Palmas,Libre,Moderado,Media,,Playa,3031,Las Sebas,10064,PLAYA LA SEBA,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,75,4,Cemento,,Aguas tranquilas,Urbana,A pie difícil,entre 5.000 y 20.000,"29°08'49.70549450""N","13°26'47.02898750""W",No,,,7/12/2023
208035100,Playa Grande,Haría,Lanzarote,Las Palmas,Libre,Moderado,Media,,Playa,3032,Caleta del Espino,10063,PLAYA CALETA DEL ESPINO,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,55,2,Callaos / Grava / Arena,Blanca,Aguas tranquilas,Urbana,A pie fácil / Coche,entre 5.000 y 20.000,"29°08'38.32026502""N","13°26'59.05631834""W",No,,,7/12/2023
208035200,Piscina del Cura,Haría,Lanzarote,Las Palmas,Libre,null,null,,ZBM,,,10061,PLAYA 10061,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,112,17,Roca / Arena,,,Urbana,A pie fácil / Coche,entre 5.000 y 20.000,"29°08'28.29226996""N","13°27'06.04727813""W",No,,,7/12/2023
208035300,Piscina El Pichón,Haría,Lanzarote,Las Palmas,Libre,null,null,,ZBM,,,10062,PLAYA 10062,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,147,18,Cemento / Roca,,,Urbana,A pie fácil / Coche,entre 5.000 y 20.000,"29°08'33.51593665""N","13°27'02.17476765""W",No,,,7/12/2023
208035400,Caleta del Campo,Haría,Lanzarote,Las Palmas,Libre,Bajo,Baja,,Playa,3033,Caleta del Campo,10060,PLAYA CALETA DEL CAMPO,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,50,6,Callaos / Roca,,Oleaje moderado / Ventosa,Semiurbana,A pie fácil / Coche,entre 5.000 y 20.000,"29°08'16.32647576""N","13°27'20.46584479""W",No,,,7/12/2023
208035500,El Charcón,Haría,Lanzarote,Las Palmas,Libre,Moderado,Media,,Playa,3034,El Charcón,10057,PLAYA EL CHARCÓN,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,15,4,Roca / Arena,Blanca,Aguas tranquilas,Semiurbana,A pie fácil / Coche,entre 5.000 y 20.000,"29°07'56.53749863""N","13°27'34.01089246""W",No,,,7/12/2023
208035600,La Garita,Haría,Lanzarote,Las Palmas,Libre,Alto,Alta,,Playa,3035,La Garita,10056,PLAYA DE LA GARITA,No,No,null,null,null,null,Si,Si,No,Si,No,No,No,Si,Si,,810,10,Callaos / Arena,Dorada,Aguas tranquilas / Ventosa,Semiurbana,A pie fácil / Coche,entre 5.000 y 20.000,"29°07'28.66164479""N","13°27'53.82070624""W",No,,,7/12/2023
208035700,Playa Marina,Haría,Lanzarote,Las Palmas,Libre,Bajo,Baja,,ZBM,203513,Playa Marina,10055,PLAYA MARINA,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,80,8,Callaos / Roca,,Aguas tranquilas,Aislada,A pie fácil / Coche,entre 5.000 y 20.000,"29°06'56.75419191""N","13°27'50.68389255""W",No,,,7/12/2023
208035800,Vaya Querida,Haría,Lanzarote,Las Palmas,Libre,Bajo,Baja,,ZBM,203514,Vaya Querida,10054,PLAYA VAYA QUERIDA,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,30,5,Roca / Grava / Arena,Oscura,Aguas tranquilas,Aislada,A pie fácil / Coche,entre 5.000 y 20.000,"29°06'32.46858093""N","13°27'29.24157354""W",No,,,7/12/2023
208035900,Charco del Palo (Piscina),Haría,Lanzarote,Las Palmas,Libre,Alto,Alta,,ZBM,203515,Charco del Palo (Piscina),10052,PLAYA CHARCO DEL PALO II,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,Si,,40,4,Arena / Cemento,Blanca,Aguas tranquilas / Ventosa,Semiurbana,A pie fácil / Coche,entre 5.000 y 20.000,"29°05'05.48303587""N","13°26'58.68181793""W",No,,,7/12/2023
208036000,De Seifio,Haría,Lanzarote,Las Palmas,Peligrosa,Bajo,Baja,,Playa,3036,De Seifio,10053,PLAYA DEL SEIFIO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,60,4,Callaos / Roca / Arena,Blanca,Aguas tranquilas / Ventosa,Aislada,A pie fácil / Coche,entre 5.000 y 20.000,"29°05'45.64769424""N","13°26'58.27050468""W",No,,,7/12/2023
208036100,La Condesa,Haría,Lanzarote,Las Palmas,Libre,null,null,,Playa,,,10084,PLAYA EL CHARCO DE LA PARED,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,866,9,Callaos / Arena,,,Semiurbana,A pie fácil / Coche,entre 5.000 y 20.000,"29°13'14.14696443""N","13°26'55.47920380""W",No,,,7/12/2023
208036200,Punta Fariones,Haría,Lanzarote,Las Palmas,Libre,null,null,,Playa,,,10088,PLAYA 10088,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,559,9,Callaos,,,Aislada,A pie difícil,entre 5.000 y 20.000,"29°13'50.13760028""N","13°28'30.60981859""W",No,,,7/12/2023
208036300,La Cala de Punta Fariones,Haría,Lanzarote,Las Palmas,Libre,null,null,,Playa,,,10089,PLAYA 10089,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,126,13,Callaos,,,Aislada,A pie difícil,entre 5.000 y 20.000,"29°13'43.87107286""N","13°28'37.00141375""W",No,,,7/12/2023
209040100,Honda,San Bartolomé,Lanzarote,Las Palmas,Libre,Moderado,Media,Bajo,Playa,3038,Honda,10013,PLAYA HONDA,No,Si,null,null,Si,null,Si,Si,No,Si,No,No,No,Si,Si,Cruz Roja,1900,85,Arena,Dorada,Aguas tranquilas / Ventosa,Urbana,A pie fácil / Coche,entre 5.000 y 20.000,"28°56'58.40890243""N","13°35'36.90252163""W",No,,,7/12/2023
209040200,Guacimeta,San Bartolomé,Lanzarote,Las Palmas,Libre,Bajo,Baja,Bajo,Playa,3069,,10012,Guacimeta,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,1050,15,Arena,Blanca,Aguas tranquilas / Ventosa,Semiurbana,A pie fácil / Coche,entre 5.000 y 20.000,"28°56'41.07040975""N","13°36'09.31946561""W",No,,,7/12/2023
210041100,Playa Caleta del Caballo,Teguise,Lanzarote,Las Palmas,Libre,Bajo,Baja,Bajo,ZBM,3039,La Caleta del Caballo,10104,PLAYA LA CALETA DEL CABALLO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,500,30,Arena,Blanca,Oleaje moderado,Urbana,A pie fácil / Coche,entre 20.000 y 100.000,"29°07'00.21082466""N","13°38'23.08112315""W",No,,,7/12/2023
210041200,Playa de San Juan,Teguise,Lanzarote,Las Palmas,Libre,Bajo,Baja,Medio,Playa,3040,San Juan,10096,PLAYA DE SAN JUAN,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,100,12,Roca / Arena,Blanca,Oleaje moderado / Ventosa,Aislada,A pie fácil / Coche,entre 20.000 y 100.000,"29°07'30.90041392""N","13°34'27.40073864""W",No,,,7/12/2023
210041300,Las Palomas,Teguise,Lanzarote,Las Palmas,Libre,Bajo,Baja,Bajo,Playa,3041,Las Palomas,10100,PLAYA DE LAS PALOMAS,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,70,15,Roca / Arena,Blanca,Oleaje moderado / Ventosa,Aislada,A pie fácil / Coche,entre 20.000 y 100.000,"29°07'13.17758985""N","13°34'06.99453806""W",No,,,7/12/2023
210041400,Playa del Perejil,Teguise,Lanzarote,Las Palmas,Libre,Bajo,Baja,Medio,Playa,3042,El Perejil,10102,PLAYA DEL PEREJIL,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,100,15,Roca / Arena,Blanca,Oleaje moderado / Ventosa,Aislada,A pie fácil / Coche,entre 20.000 y 100.000,"29°07'20.71181857""N","13°34'18.73378828""W",No,,,7/12/2023
210041500,Bajo Raso,Teguise,Lanzarote,Las Palmas,Libre,Bajo,Baja,Medio,Playa,3043,Bajo Raso,10101,PLAYA BAJO RISCO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,80,16,Roca / Arena,Blanca,Oleaje moderado / Ventosa,Semiurbana,A pie fácil / Coche,entre 20.000 y 100.000,"29°07'15.38705641""N","13°34'11.58067529""W",No,,,7/12/2023
210041600,Playa Caleta de Famara,Teguise,Lanzarote,Las Palmas,Libre,Bajo,Baja,Bajo,Playa,3044,Caleta de Famara,10095,PLAYA CALETA DE FAMARA,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,190,15,Callaos / Roca / Arena,Blanca,Oleaje moderado / Ventosa,Urbana,Coche,entre 20.000 y 100.000,"29°07'08.17838940""N","13°33'54.36185239""W",No,,,7/12/2023
210041700,Playa de Famara,Teguise,Lanzarote,Las Palmas,Peligrosa,Alto,Alta,Medio,Playa,3045,Famara,10094,PLAYA FAMARA,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,UTE EBONE HUMAN,2800,25,Bolos / Arena,Dorada,Oleaje fuerte / Ventosa,Semiurbana,A pie fácil / Coche,entre 20.000 y 100.000,"29°06'56.43531895""N","13°33'22.42807702""W",No,,,7/12/2023
210041800,Charco del Palo,Teguise,Lanzarote,Las Palmas,Libre,Bajo,Baja,Bajo,ZBM,3037,Charco del Palo (Charca natural),10051,PLAYA CHARCO DEL PALO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,40,4,Roca / Arena,Blanca,Aguas tranquilas / Oleaje Moderado,Semiurbana,A pie fácil / Coche,entre 20.000 y 100.000,"29°04'51.22509440""N","13°27'07.10994655""W",No,,,7/12/2023
210041900,El Riadero,Teguise,Lanzarote,Las Palmas,Libre,Bajo,Baja,Bajo,ZBM,3046,La Charca,10050,EL RIADERO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,40,15,Arena / Hormigón,Oscura,Aguas tranquilas / Ventosa,Semiurbana,A pie fácil / Coche,entre 20.000 y 100.000,"29°03'50.28167106""N","13°27'35.97520849""W",No,,,7/12/2023
210042000,Playa Tío Joaquín,Teguise,Lanzarote,Las Palmas,Libre,Bajo,Baja,Bajo,Playa,3047,Tío Joaquín,10048,PLAYA DEL TIO JOAQUÍN,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,335,5,Bolos / Roca,,Oleaje moderado / Ventosa,Aislada,A pie fácil / Coche,entre 20.000 y 100.000,"29°03'24.64958214""N","13°27'54.51916548""W",No,,,7/12/2023
210042100,Playa Tía Vicenta,Teguise,Lanzarote,Las Palmas,Libre,Bajo,Baja,Bajo,Playa,3048,Tía Vicenta,10047,PLAYA TIA VICENTA,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,405,4,Callaos / Roca / Grava,,Oleaje moderado / Ventosa,Aislada,A pie fácil / Coche,entre 20.000 y 100.000,"29°03'00.23054970""N","13°27'53.13283099""W",No,,,7/12/2023
